"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WSF2","WSF5"
"US1VAFX0001","38.922127","-77.38015","118.9","2019-10-27",,,,,"0.49",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-10-28",,,,,"0.67",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-10-29",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-10-30",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-10-31",,,,,"0.61",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-01",,,,,"1.69",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-02",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-03",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-04",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-09",,"    5","0.15",,,,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-10",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-11",,,,,"0.00",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-12",,,,,"0.17",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-13",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-14",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-15",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-16",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-17",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-18",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-19",,,,,"0.17",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-20",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-21",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-22",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-23",,,,,"0.19","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-24",,,,,"0.97",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-25",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-26",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-27",,,,,"0.01",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-28",,,,,"0.01","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-29",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-11-30",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-01",,,,,"0.08",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-02",,,,,"0.31",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-03",,,,,"0.04",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-04",,,,,"0.03","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-05",,,,,"0.01",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-06",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-07",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-08",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-09",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-10",,,,,"0.61",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-11",,,,,"0.47","0.2",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-12",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-13",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-14",,,,,"0.32",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-15",,,,,"0.20",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-16",,,,,"0.11","0.2","0.2",,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-17",,,,,"0.49",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-18",,,,,"0.01",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-19",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-20",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-21",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-22",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-23",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-24",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-26",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-27",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-28",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-29",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-30",,,,,"0.48",,,,,,,,,,,
"US1VAFX0001","38.922127","-77.38015","118.9","2019-12-31",,,,,"0.14",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-02",,"   11","1.57",,,,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-03",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-04",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-05",,,,,"0.11",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-06",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-07",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-08",,,,,"0.07",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-09",,,,,"0.11",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-11",,"    2","0.00",,,,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-12",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-13",,,,,"0.45","5.3","5.3",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-14",,,,,"0.55",,"9.5",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-15",,,,,"0.00","0.0","8.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-16",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-17",,,,,"0.00","0.0","4.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-18",,,,,"0.15",,"4.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-19",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-20",,,,,"0.95","0.0","0.5",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-21",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-22",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-23",,,,,"0.00",,"0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-24",,,,,"0.31","0.0","0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-25",,,,,"0.80","0.0","0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-26",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-27",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-28",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-29",,,,,"0.00","0.0","0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-30",,,,,"0.14","2.0","2.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-01-31",,,,,"0.00","0.0","1.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-01",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-02",,,,,"0.06",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-03",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-04",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-07",,"    3","0.05",,,,"0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-08",,,,,"0.01","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-09",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-10",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-11",,,,,"0.32","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-12",,,,,"0.43","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-13",,,,,"0.45","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-14",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-15",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-16",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-17",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-18",,,,,"0.56","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-19",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-20",,,,,"0.13","1.8",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-21",,,,,"0.76",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-22",,,,,"0.01","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-23",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-24",,,,,"0.66","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-25",,,,,"0.03","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-26",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-27",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-02-28",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-01",,,,,"0.21","0.2",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-02",,,,,"0.59","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-03",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-05",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-06",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-07",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-08",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-09",,,,,"0.19","0.6",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-10",,,,,"0.42","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-11",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-13",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-18",,"    5","0.00",,,,"0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-19",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-20",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-21",,,,,"0.28","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-22",,,,,"2.22","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-23",,,,,"0.10","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-24",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-25",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-26",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-27",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-28",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-29",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-30",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-03-31",,,,,"0.00","0.0",,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-05",,"    5","0.18",,,,"0.0",,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-06",,,,,"0.12",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-07",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-08",,,,,"0.02",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-09",,,,,"0.03",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-10",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-11",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-12",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-13",,,,,"0.62",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-14",,,,,"0.01",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-17",,"    3","0.10",,,,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-18",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-19",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-20",,,,,"0.60",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-21",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-22",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-23",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-24",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-26",,,,,"0.05",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-27",,,,,"0.24",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-28",,,,,"0.11",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-29",,,,,"0.01",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-04-30",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-01",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-02",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-03",,,,,"0.98",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-04",,,,,"0.09",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-05",,,,,"0.99",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-06",,,,,"0.81",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-07",,,,,"0.01",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-08",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-09",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-10",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-11",,,,,"0.65",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-12",,,,,"0.60",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-13",,,,,"0.58",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-14",,,,,"0.23",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-15",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-16",,,,,"0.01",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-17",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-18",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-19",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-20",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-21",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-22",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-23",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-24",,,,,"0.35",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-25",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-26",,,,,"0.11",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-27",,,,,"0.02",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-28",,,,,"0.33",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-29",,,,,"0.13",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-30",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-05-31",,,,,"0.18",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-01",,,,,"0.01",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-02",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-03",,,,,"0.10",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-04",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-05",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-06",,,,,"0.11",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-07",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-08",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-09",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-10",,,,,"0.37",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-11",,,,,"0.15",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-12",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-13",,,,,"0.79",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-14",,,,,"0.10",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-15",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-16",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-17",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-18",,,,,"0.21",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-19",,,,,"0.53",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-20",,,,,"0.02",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-21",,,,,"0.06",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-22",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-23",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-24",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-25",,,,,"0.27",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-26",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-27",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-28",,,,,"0.04",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-29",,,,,"0.01",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-06-30",,,,,"0.12",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-01",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-02",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-03",,,,,"0.80",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-04",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-05",,,,,"0.03",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-06",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-07",,,,,"0.31",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-08",,,,,"0.29",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-09",,,,,"4.37",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-10",,,,,"0.01",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-11",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-15",,"    4","0.29",,,,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-16",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-17",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-18",,,,,"0.26",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-19",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-20",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-21",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-22",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-23",,,,,"0.25",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-24",,,,,"0.08",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-25",,,,,"0.03",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-26",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-27",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-28",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-29",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-30",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-07-31",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-08-01",,,,,"0.01",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-08-02",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-08-03",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-08-04",,,,,"0.03",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-08-05",,,,,"0.00",,,,,,,,,,,
"US1VAFX0082","38.89849","-77.18511","126.5","2019-08-06",,,,,"0.00",,,,,,,,,,,
